contract_id,contract_name,address,file_path,compiler_version,has_reentrancy,has_access_control_issues,has_timestamp_dependency,has_unchecked_call,has_reentrancy_unlimited,has_reentrancy_benign,has_reentrancy_events,has_unchecked_transfer,has_controlled_delegatecall,has_delegatecall_loop,has_uninitialized_state,has_uninitialized_storage,has_uninitialized_local,has_tx_origin,has_inline_assembly,has_locked_ether,has_msg_value_loop,has_shadowing_state,has_shadowing_builtin,has_shadowing_abstract,has_unused_state_vars,has_unused_return_values,has_incorrect_solc_version,has_floating_pragma,has_outdated_compiler,high_severity_count,medium_severity_count,low_severity_count,num_functions,num_external_calls,num_state_vars,num_modifiers,max_cyclomatic_complexity,num_low_level_calls,lines_of_code,num_contracts_in_file,num_dependencies,avg_function_complexity,num_functions_high_complexity,num_comments,comment_to_code_ratio,num_payable_functions,num_library_calls,inheritance_depth,num_unused_functions,high_confidence_detectors,medium_confidence_detectors,low_confidence_detectors,security_detectors_triggered,optimization_detectors_triggered,total_detector_hits,unique_vulnerability_types,detectors_per_function,detectors_per_loc,risk_score_simple,risk_score_weighted,is_high_risk,contract_complexity_category,failure_reason,error_message
83,FunctionXToken,0x8c15ef5b00000000000000000000000000000000,blockchain/contracts/collected/FunctionXToken_0x8c15ef5b.sol,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,47,13,4,4,0,1,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,,
84,ProxyERC20,0x57ab1ec200000000000000000000000000000000,blockchain/contracts/collected/ProxyERC20_0x57ab1ec2.sol,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2,14,10,12,0,0,1,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,,
85,CErc20Delegator,0xface851a00000000000000000000000000000000,blockchain/contracts/collected/CErc20Delegator_0xface851a,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,3,42,39,71,0,0,3,3,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,,
86,CyberToken,0x1477886000000000000000000000000000000000,blockchain/contracts/collected/CyberToken_0x14778860,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""openzeppelin-contracts/contracts/access/Ownable.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/CyberToken_0x14778860/CyberToken.sol:5:1:
  |
5 | import { Ownable } from ""openzeppelin-contracts/contracts/access/Ownable.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""openzeppelin-contracts/contracts/token/ERC20/extensions/ERC20Burnable.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/CyberToken_0x14778860/CyberToken.sol:6:1:
  |
6 | import { ERC20Burnable } from ""openzeppelin-contracts/contracts/token/ERC20/extensions/ERC20Burnable.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""openzeppelin-contracts/contracts/token/ERC20/extensions/ERC20Votes.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/CyberToken_0x14778860/CyberToken.sol:7:1:
  |
7 | import { ERC20Votes } from ""openzeppelin-contracts/contracts/token/ERC20/extensions/ERC20Votes.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""openzeppelin-contracts/contracts/token/ERC20/ERC20.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/CyberToken_0x14778860/CyberToken.sol:8:1:
  |
8 | import { ERC20 } from ""openzeppelin-contracts/contracts/token/ERC20/ERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""openzeppelin-contracts/contracts/token/ERC20/extensions/draft-ERC20Permit.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/CyberToken_0x14778860/CyberToken.sol:9:1:
  |
9 | import { ERC20Perm"
87,InitializableImmutableAdminUpgradeabilityProxy,0x5394794b00000000000000000000000000000000,blockchain/contracts/collected/InitializableImmutableAdminUpgradeabilityProxy_0x5394794b,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""/home/motafeq/projects/chainguardian-ai/blockchain/dependencies/openzeppelin/upgradeability/InitializableUpgradeabilityProxy.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/InitializableImmutableAdminUpgradeabilityProxy_0x5394794b/InitializableImmutableAdminUpgradeabilityProxy.sol:5:1:
  |
5 | import '../../../dependencies/openzeppelin/upgradeability/InitializableUpgradeabilityProxy.sol';
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""/home/motafeq/projects/chainguardian-ai/blockchain/dependencies/openzeppelin/upgradeability/BaseUpgradeabilityProxy.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/InitializableImmutableAdminUpgradeabilityProxy_0x5394794b/BaseImmutableAdminUpgradeabilityProxy.sol:4:1:
  |
4 | import '../../../dependencies/openzeppelin/upgradeability/BaseUpgradeabilityProxy.sol';
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
88,ERC1967Proxy,0x58d97b5700000000000000000000000000000000,blockchain/contracts/collected/ERC1967Proxy_0x58d97b57,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""blockchain/contracts/collected/Proxy.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0x58d97b57/ERC1967Proxy.sol:6:1:
  |
6 | import {Proxy} from ""../Proxy.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/collected/beacon/IBeacon.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0x58d97b57/ERC1967Utils.sol:6:1:
  |
6 | import {IBeacon} from ""../beacon/IBeacon.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/interfaces/IERC1967.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0x58d97b57/ERC1967Utils.sol:7:1:
  |
7 | import {IERC1967} from ""../../interfaces/IERC1967.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/utils/Address.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0x58d97b57/ERC1967Utils.sol:8:1:
  |
8 | import {Address} from ""../../utils/Address.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/utils/StorageSlot.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0x58d97b57/ERC1967Utils.sol:9:1:
  |
9 | import {StorageSlot} from ""../../utils/StorageSlot.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
89,ArcBlockToken,0xb98d4c9700000000000000000000000000000000,blockchain/contracts/collected/ArcBlockToken_0xb98d4c97.sol,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,31,2,0,4,0,1,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,,
90,FOX,0xc770eefa00000000000000000000000000000000,blockchain/contracts/collected/FOX_0xc770eefa.sol,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,10,2,0,3,0,1,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,,
91,UPIToken,0x70d2b7c100000000000000000000000000000000,blockchain/contracts/collected/UPIToken_0x70d2b7c1.sol,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13,2,0,1,0,1,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,,
92,TransparentUpgradeableProxy,0xc83e27f200000000000000000000000000000000,blockchain/contracts/collected/TransparentUpgradeableProxy_0xc83e27f2,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""blockchain/contracts/collected/ERC1967/ERC1967Proxy.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/TransparentUpgradeableProxy_0xc83e27f2/TransparentUpgradeableProxy.sol:6:1:
  |
6 | import ""../ERC1967/ERC1967Proxy.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
93,Token,0x9ed8e7c900000000000000000000000000000000,blockchain/contracts/collected/Token_0x9ed8e7c9.sol,,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,12,60,1,0,0,0,1,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,,
94,TokenMintERC20MintableToken,0x697ef32b00000000000000000000000000000000,blockchain/contracts/collected/TokenMintERC20MintableToken_0x697ef32b.sol,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,16,6,1,3,0,1,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,,
95,TIME,0xef89c37f00000000000000000000000000000000,blockchain/contracts/collected/TIME_0xef89c37f,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin-contracts/token/ERC20/ERC20.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/TIME_0xef89c37f/TIME.sol:4:1:
  |
4 | import {ERC20} from ""@openzeppelin-contracts/token/ERC20/ERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
96,Contract,0xdbcd57cc00000000000000000000000000000000,blockchain/contracts/collected/Contract_0xdbcd57cc.sol,,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,9,44,24,16,33,0,33,2,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,,
97,OCC,0x2f10902100000000000000000000000000000000,blockchain/contracts/collected/OCC_0x2f109021.sol,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,24,2,0,0,0,1,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,,
98,LUSDToken,0x5f98805a00000000000000000000000000000000,blockchain/contracts/collected/LUSDToken_0x5f98805a,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/LUSDToken_0x5f98805a/Interfaces/ILUSDToken.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/LUSDToken_0x5f98805a/LUSDToken.sol:5:1:
  |
5 | import ""./Interfaces/ILUSDToken.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/LUSDToken_0x5f98805a/Dependencies/SafeMath.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/LUSDToken_0x5f98805a/LUSDToken.sol:6:1:
  |
6 | import ""./Dependencies/SafeMath.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/LUSDToken_0x5f98805a/Dependencies/CheckContract.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/LUSDToken_0x5f98805a/LUSDToken.sol:7:1:
  |
7 | import ""./Dependencies/CheckContract.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/LUSDToken_0x5f98805a/Dependencies/console.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/LUSDToken_0x5f98805a/LUSDToken.sol:8:1:
  |
8 | import ""./Dependencies/console.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
99,BeaconProxy,0xb39185e300000000000000000000000000000000,blockchain/contracts/collected/BeaconProxy_0xb39185e3.sol,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,22,5,5,1,0,3,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,,
100,OrionToken,0x0258f47400000000000000000000000000000000,blockchain/contracts/collected/OrionToken_0x0258f474,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,26,1,0,0,0,1,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,,
101,InitializedProxy,0xdffa3a7f00000000000000000000000000000000,blockchain/contracts/collected/InitializedProxy_0xdffa3a7f,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,5,3,1,1,0,3,1,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,,
102,BRC20,0xda31d0d100000000000000000000000000000000,blockchain/contracts/collected/BRC20_0xda31d0d1,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""blockchain/contracts/collected/BRC20_0xda31d0d1/interfaces/IBRC20Factory.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/BRC20_0xda31d0d1/BRC20.sol:5:1:
  |
5 | import ""./interfaces/IBRC20Factory.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
103,GDT,0xc67b120400000000000000000000000000000000,blockchain/contracts/collected/GDT_0xc67b1204.sol,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,3,9,0,7,1,1,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,,
104,ERC20Token,0x723cbfc000000000000000000000000000000000,blockchain/contracts/collected/ERC20Token_0x723cbfc0.sol,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,29,3,0,1,0,3,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,,
105,DeployyyyerToken,0xb5c5fc6d00000000000000000000000000000000,blockchain/contracts/collected/DeployyyyerToken_0xb5c5fc6d,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""blockchain/contracts/collected/interfaces/IStaking.sol"" not found: File not found. Searched the following locations: """".
  --> blockchain/contracts/collected/DeployyyyerToken_0xb5c5fc6d/DeployyyyerToken.sol:10:1:
   |
10 | import {IStaking} from ""../interfaces/IStaking.sol"";
   | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/collected/interfaces/IStaking.sol"" not found: File not found. Searched the following locations: """".
  --> blockchain/contracts/collected/DeployyyyerToken_0xb5c5fc6d/StakingPool.sol:11:1:
   |
11 | import ""../interfaces/IStaking.sol"";
   | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/collected/interfaces/IERC20.sol"" not found: File not found. Searched the following locations: """".
  --> blockchain/contracts/collected/DeployyyyerToken_0xb5c5fc6d/StakingPool.sol:12:1:
   |
12 | import { IERC20 } from ""../interfaces/IERC20.sol""; 
   | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
106,GROGGO,0x420110d700000000000000000000000000000000,blockchain/contracts/collected/GROGGO_0x420110d7.sol,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,18,17,31,14,0,15,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,,
107,FreelaToken,0x29ceddcf00000000000000000000000000000000,blockchain/contracts/collected/FreelaToken_0x29ceddcf,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin/contracts/token/ERC20/utils/SafeERC20.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/FreelaToken_0x29ceddcf/FreelaToken.sol:5:1:
  |
5 | import ""@openzeppelin/contracts/token/ERC20/utils/SafeERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/utils/math/SafeMath.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/FreelaToken_0x29ceddcf/FreelaToken.sol:6:1:
  |
6 | import ""@openzeppelin/contracts/utils/math/SafeMath.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/access/Ownable.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/FreelaToken_0x29ceddcf/FreelaToken.sol:7:1:
  |
7 | import ""@openzeppelin/contracts/access/Ownable.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/token/ERC20/ERC20.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/FreelaToken_0x29ceddcf/FreelaToken.sol:8:1:
  |
8 | import ""@openzeppelin/contracts/token/ERC20/ERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/token/ERC20/IERC20.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/FreelaToken_0x29ceddcf/FreelaToken.sol:9:1:
  |
9 | import ""@openzeppelin/contracts/token/ERC20/IERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/token/ERC20/ERC20.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/FreelaToken_0x29ceddcf/ERC20Permit.sol:5:1:
  |
5 | import ""@o"
108,CovalentXToken,0x7abc8a5700000000000000000000000000000000,blockchain/contracts/collected/CovalentXToken_0x7abc8a57,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""openzeppelin-contracts/contracts/token/ERC20/extensions/ERC20Permit.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/CovalentXToken_0x7abc8a57/CovalentXToken.sol:4:1:
  |
4 | import {ERC20, ERC20Permit, IERC20} from ""openzeppelin-contracts/contracts/token/ERC20/extensions/ERC20Permit.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""openzeppelin-contracts/contracts/access/AccessControlEnumerable.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/CovalentXToken_0x7abc8a57/CovalentXToken.sol:5:1:
  |
5 | import {AccessControlEnumerable} from ""openzeppelin-contracts/contracts/access/AccessControlEnumerable.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/collected/CovalentXToken_0x7abc8a57/interfaces/ICovalentXToken.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/CovalentXToken_0x7abc8a57/CovalentXToken.sol:6:1:
  |
6 | import {ICovalentXToken} from ""./interfaces/ICovalentXToken.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
109,WBTC,0x2260fac500000000000000000000000000000000,blockchain/contracts/collected/WBTC_0x2260fac5.sol,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,57,4,0,0,0,1,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,,
110,BridgeToken,0x3294395e00000000000000000000000000000000,blockchain/contracts/collected/BridgeToken_0x3294395e.sol,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,4,41,2,0,0,0,1,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,,
111,TralaToken,0xd5e0eda000000000000000000000000000000000,blockchain/contracts/collected/TralaToken_0xd5e0eda0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin/contracts/token/ERC20/ERC20.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/TralaToken_0xd5e0eda0/TralaToken.sol:3:1:
  |
3 | import ""@openzeppelin/contracts/token/ERC20/ERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
112,Knuxx_Bully_Of_ETH,0xa795dadc00000000000000000000000000000000,blockchain/contracts/collected/Knuxx_Bully_Of_ETH_0xa795dadc,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,7,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,,
113,District0xNetworkToken,0x0abdace700000000000000000000000000000000,blockchain/contracts/collected/District0xNetworkToken_0x0abdace7.sol,,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,8,164,2,0,0,0,1,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,,
