contract_name,file_path,has_reentrancy,has_access_control_issues,has_timestamp_dependency,has_unchecked_call,high_severity_count,medium_severity_count,low_severity_count,num_functions,num_external_calls,num_state_vars,num_modifiers,max_cyclomatic_complexity,num_low_level_calls,analysis_error
CEther,blockchain/contracts/collected/CEther_0x4Ddc2D19.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/CEther_0x4Ddc2D19.sol:4:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity ^0.5.8;
^---------------------^
blockchain/contracts/collected/CEther_0x4Ddc2D19.sol:82:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity ^0.5.8;
^---------------------^
blockchain/contracts/collected/CEther_0x4Ddc2D19.sol:289:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity ^0.5.8;
^---------------------^
blockchain/contracts/collected/CEther_0x4Ddc2D19.sol:377:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity ^0.5.8;
^---------------------^
blockchain/contracts/collected/CEther_0x4Ddc2D19.sol:598:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity ^0.5.8;
^---------------------^
blockchain/contracts/collected/CEther_0x4Ddc2D19.sol:660:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity ^0.5.8;
^---------------------^
blockchain/contracts/collected/CEther_0x4Ddc2D19.sol:733:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity ^0.5.8;
^---------------------^
blockchain/contracts/collected/CEther_0x4Ddc2D19.sol:768:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity ^0.5.8;
^---------------------^
blockchain/contracts/collected/CEther_0x4Ddc2D19.sol:800:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity ^0.5.8;
^---------------------^
blockchain/contracts/collected/CEther_0x4Ddc2D19.sol:2374:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity ^0.5.8;
^---------------------^
"
Doodles,blockchain/contracts/collected/Doodles_0x8a90CAb2.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/Doodles_0x8a90CAb2.sol:3:1: Error: Expected pragma, import directive or contract/interface/library definition.
{{
^
"
YBToken,blockchain/contracts/collected/YBToken_0x01791f72.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/YBToken_0x01791f72.sol:3:1: Error: Expected pragma, import directive or contract/interface/library definition.
{{
^
"
DAO,blockchain/contracts/collected/DAO_0xBB9bc244.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/DAO_0xBB9bc244.sol:45:40: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
    function balanceOf(address _owner) constant returns (uint256 balance);
                                       ^------^
blockchain/contracts/collected/DAO_0xBB9bc244.sol:75:7: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
    ) constant returns (uint256 remaining);
      ^------^
blockchain/contracts/collected/DAO_0xBB9bc244.sol:89:52: Error: Expected ';' but got '}'
    modifier noEther() {if (msg.value > 0) throw; _}
                                                   ^
"
WeightedPool2Tokens,blockchain/contracts/collected/WeightedPool2Tokens_0x5c6Ee304.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/WeightedPool2Tokens_0x5c6Ee304.sol:3:1: Error: Expected pragma, import directive or contract/interface/library definition.
{{
^
"
BalancerGovernanceToken,blockchain/contracts/collected/BalancerGovernanceToken_0xba100000.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/BalancerGovernanceToken_0xba100000.sol:304:42: Error: Expected ';' but got '{'
        (bool success, ) = recipient.call{ value: amount }("""");
                                         ^
"
WyvernExchange,blockchain/contracts/collected/WyvernExchange_0x7Be8076f.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/WyvernExchange_0x7Be8076f.sol:422:15: Error: Expected identifier but got 'calldata'
        bytes calldata;
              ^------^
"
InitializableImmutableAdminUpgradeabilityProxy,blockchain/contracts/collected/InitializableImmutableAdminUpgradeabilityProxy_0x87870Bca.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/InitializableImmutableAdminUpgradeabilityProxy_0x87870Bca.sol:3:1: Error: Expected pragma, import directive or contract/interface/library definition.
{{
^
"
UNCX,blockchain/contracts/collected/UNCX_0xadb2437e.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/UNCX_0xadb2437e.sol:1:1: Error: Expected pragma, import directive or contract/interface/library definition.
{""Address.sol"":{""content"":""// SPDX-L ...
^
"
MetaSwap,blockchain/contracts/collected/MetaSwap_0x881D4023.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/MetaSwap_0x881D4023.sol:3:1: Error: Expected pragma, import directive or contract/interface/library definition.
{{
^
"
TransparentUpgradeableProxy,blockchain/contracts/collected/TransparentUpgradeableProxy_0x25933865.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/TransparentUpgradeableProxy_0x25933865.sol:3:1: Error: Expected pragma, import directive or contract/interface/library definition.
{{
^
"
GovToken,blockchain/contracts/collected/GovToken_0x41990500.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/GovToken_0x41990500.sol:3:1: Error: Expected pragma, import directive or contract/interface/library definition.
{{
^
"
PhemexToken,blockchain/contracts/collected/PhemexToken_0xbbb32f99.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/PhemexToken_0xbbb32f99.sol:3:1: Error: Expected pragma, import directive or contract/interface/library definition.
{{
^
"
WBTC,blockchain/contracts/collected/WBTC_0x2260FAC5.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/WBTC_0x2260FAC5.sol:1:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity 0.4.24;
^---------------------^
blockchain/contracts/collected/WBTC_0x2260FAC5.sol:270:15: Error: Data location must be ""memory"" for parameter in function, but none was given.
  constructor(string _name, string _symbol, uint8 _decimals) public {
              ^----------^
blockchain/contracts/collected/WBTC_0x2260FAC5.sol:270:29: Error: Data location must be ""memory"" for parameter in function, but none was given.
  constructor(string _name, string _symbol, uint8 _decimals) public {
                            ^------------^
"
InstaToken,blockchain/contracts/collected/InstaToken_0x6f40d4a6.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/InstaToken_0x6f40d4a6.sol:3:1: Error: Expected pragma, import directive or contract/interface/library definition.
{{
^
"
AdminUpgradeabilityProxy,blockchain/contracts/collected/AdminUpgradeabilityProxy_0x4Fabb145.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/AdminUpgradeabilityProxy_0x4Fabb145.sol:3:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity 0.4.24;
^---------------------^
blockchain/contracts/collected/AdminUpgradeabilityProxy_0x4Fabb145.sol:73:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity 0.4.24;
^---------------------^
blockchain/contracts/collected/AdminUpgradeabilityProxy_0x4Fabb145.sol:105:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity 0.4.24;
^---------------------^
blockchain/contracts/collected/AdminUpgradeabilityProxy_0x4Fabb145.sol:176:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity 0.4.24;
^---------------------^
blockchain/contracts/collected/AdminUpgradeabilityProxy_0x4Fabb145.sol:270:58: Error: Data location must be ""calldata"" for parameter in external function, but none was given.
    function upgradeToAndCall(address newImplementation, bytes data) payable external ifAdmin {
                                                         ^--------^
"
LinkToken,blockchain/contracts/collected/LinkToken_0x51491077.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/LinkToken_0x51491077.sol:9:47: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
  function mul(uint256 a, uint256 b) internal constant returns (uint256) {
                                              ^------^
blockchain/contracts/collected/LinkToken_0x51491077.sol:15:47: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
  function div(uint256 a, uint256 b) internal constant returns (uint256) {
                                              ^------^
blockchain/contracts/collected/LinkToken_0x51491077.sol:22:47: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
  function sub(uint256 a, uint256 b) internal constant returns (uint256) {
                                              ^------^
blockchain/contracts/collected/LinkToken_0x51491077.sol:27:47: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
  function add(uint256 a, uint256 b) internal constant returns (uint256) {
                                              ^------^
blockchain/contracts/collected/LinkToken_0x51491077.sol:42:35: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
  function balanceOf(address who) constant returns (uint256);
                                  ^------^
blockchain/contracts/collected/LinkToken_0x51491077.sol:51:54: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
  function allowance(address owner, address spender) constant returns (uint256);
                                                     ^------^
blockchain/contracts/collected/LinkToken_0x51491077.sol:93:38: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
  function balanceOf(address _owner) constant returns (uint256 balance) {
                                     ^------^
blockchain/contracts/collected/LinkToken_0x51491077.sol:148:56: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
  function allowance(address _owner, address _spender) constant returns (uint256 remaining) {
                                                       ^------^
"
LQTYToken,blockchain/contracts/collected/LQTYToken_0x6DEA81C8.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/LQTYToken_0x6DEA81C8.sol:3:1: Error: Expected pragma, import directive or contract/interface/library definition.
{{
^
"
MoneyMarket,blockchain/contracts/collected/MoneyMarket_0x0eEe3E38.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/MoneyMarket_0x0eEe3E38.sol:1:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity ^0.4.24;
^----------------------^
blockchain/contracts/collected/MoneyMarket_0x0eEe3E38.sol:560:42: Error: Data location must be ""storage"" or ""memory"" for parameter in function, but none was given.
    function divScalarByExp(uint scalar, Exp divisor) pure internal returns (Error, Exp memory) {
                                         ^---------^
"
Dai,blockchain/contracts/collected/Dai_0x6B175474.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/Dai_0x6B175474.sol:2:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity =0.5.12;
^----------------------^
blockchain/contracts/collected/Dai_0x6B175474.sol:40:27: Warning: The ""shr"" instruction is only available for Constantinople-compatible VMs. You are currently compiling for ""byzantium"", where it will be interpreted as an invalid instruction.
                 shl(224, shr(224, calldataload(0))), // msg.sig
                          ^-----------------------^
blockchain/contracts/collected/Dai_0x6B175474.sol:40:18: Warning: The ""shl"" instruction is only available for Constantinople-compatible VMs. You are currently compiling for ""byzantium"", where it will be interpreted as an invalid instruction.
                 shl(224, shr(224, calldataload(0))), // msg.sig
                 ^---------------------------------^
"
AlphaToken,blockchain/contracts/collected/AlphaToken_0xa1faa113.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/AlphaToken_0xa1faa113.sol:16:1: Error: Expected pragma, import directive or contract/interface/library definition.
abstract contract Context {
^------^
"
BIFI,blockchain/contracts/collected/BIFI_0xB1F1ee12.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/BIFI_0xB1F1ee12.sol:3:1: Error: Expected pragma, import directive or contract/interface/library definition.
{{
^
"
WalletLibrary,blockchain/contracts/collected/WalletLibrary_0x863DF6BF.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/WalletLibrary_0x863DF6BF.sol:53:35: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
  function isOwner(address _addr) constant returns (bool);
                                  ^------^
blockchain/contracts/collected/WalletLibrary_0x863DF6BF.sol:55:70: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
  function hasConfirmed(bytes32 _operation, address _owner) external constant returns (bool);
                                                                     ^------^
blockchain/contracts/collected/WalletLibrary_0x863DF6BF.sol:180:47: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
  function getOwner(uint ownerIndex) external constant returns (address) {
                                              ^------^
blockchain/contracts/collected/WalletLibrary_0x863DF6BF.sol:184:35: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
  function isOwner(address _addr) constant returns (bool) {
                                  ^------^
blockchain/contracts/collected/WalletLibrary_0x863DF6BF.sol:188:70: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
  function hasConfirmed(bytes32 _operation, address _owner) external constant returns (bool) {
                                                                     ^------^
blockchain/contracts/collected/WalletLibrary_0x863DF6BF.sol:357:28: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
  function today() private constant returns (uint) { return now / 1 days; }
                           ^------^
blockchain/contracts/collected/WalletLibrary_0x863DF6BF.sol:436:38: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
  function getOwner(uint ownerIndex) constant returns (address) {
                                     ^------^
blockchain/contracts/collected/WalletLibrary_0x863DF6BF.sol:442:70: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
  function hasConfirmed(bytes32 _operation, address _owner) external constant returns (bool) {
                                                                     ^------^
blockchain/contracts/collected/WalletLibrary_0x863DF6BF.sol:446:35: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
  function isOwner(address _addr) constant returns (bool) {
                                  ^------^
"
TransparentUpgradeableProxy,blockchain/contracts/collected/TransparentUpgradeableProxy_0x4Dbd4fc5.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/TransparentUpgradeableProxy_0x4Dbd4fc5.sol:3:1: Error: Expected pragma, import directive or contract/interface/library definition.
{{
^
"
MutantApeYachtClub,blockchain/contracts/collected/MutantApeYachtClub_0x60E4d786.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/MutantApeYachtClub_0x60E4d786.sol:3:1: Error: Expected pragma, import directive or contract/interface/library definition.
{{
^
"
TetherToken,blockchain/contracts/collected/TetherToken_0xdac17f95.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/TetherToken_0xdac17f95.sol:79:35: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
    function totalSupply() public constant returns (uint);
                                  ^------^
blockchain/contracts/collected/TetherToken_0xdac17f95.sol:80:44: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
    function balanceOf(address who) public constant returns (uint);
                                           ^------^
blockchain/contracts/collected/TetherToken_0xdac17f95.sol:90:63: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
    function allowance(address owner, address spender) public constant returns (uint);
                                                              ^------^
blockchain/contracts/collected/TetherToken_0xdac17f95.sol:142:47: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
    function balanceOf(address _owner) public constant returns (uint balance) {
                                              ^------^
blockchain/contracts/collected/TetherToken_0xdac17f95.sol:213:65: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
    function allowance(address _owner, address _spender) public constant returns (uint remaining) {
                                                                ^------^
blockchain/contracts/collected/TetherToken_0xdac17f95.sol:267:58: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
    function getBlackListStatus(address _maker) external constant returns (bool) {
                                                         ^------^
blockchain/contracts/collected/TetherToken_0xdac17f95.sol:271:34: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
    function getOwner() external constant returns (address) {
                                 ^------^
blockchain/contracts/collected/TetherToken_0xdac17f95.sol:356:44: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
    function balanceOf(address who) public constant returns (uint) {
                                           ^------^
blockchain/contracts/collected/TetherToken_0xdac17f95.sol:374:65: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
    function allowance(address _owner, address _spender) public constant returns (uint remaining) {
                                                                ^------^
blockchain/contracts/collected/TetherToken_0xdac17f95.sol:390:35: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
    function totalSupply() public constant returns (uint) {
                                  ^------^
"
Unitroller,blockchain/contracts/collected/Unitroller_0x3d981921.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/Unitroller_0x3d981921.sol:4:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity ^0.5.8;
^---------------------^
blockchain/contracts/collected/Unitroller_0x3d981921.sol:211:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity ^0.5.8;
^---------------------^
blockchain/contracts/collected/Unitroller_0x3d981921.sol:289:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity ^0.5.8;
^---------------------^
blockchain/contracts/collected/Unitroller_0x3d981921.sol:377:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity ^0.5.8;
^---------------------^
blockchain/contracts/collected/Unitroller_0x3d981921.sol:598:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity ^0.5.8;
^---------------------^
blockchain/contracts/collected/Unitroller_0x3d981921.sol:660:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity ^0.5.8;
^---------------------^
blockchain/contracts/collected/Unitroller_0x3d981921.sol:733:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity ^0.5.8;
^---------------------^
blockchain/contracts/collected/Unitroller_0x3d981921.sol:768:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity ^0.5.8;
^---------------------^
blockchain/contracts/collected/Unitroller_0x3d981921.sol:800:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity ^0.5.8;
^---------------------^
blockchain/contracts/collected/Unitroller_0x3d981921.sol:2374:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity ^0.5.8;
^---------------------^
blockchain/contracts/collected/Unitroller_0x3d981921.sol:2394:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity ^0.5.8;
^---------------------^
blockchain/contracts/collected/Unitroller_0x3d981921.sol:2451:1: Error: Source file requires different compiler version (current compiler is 0.5.0+commit.1d4f565a.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity ^0.5.8;
^---------------------^
"
MapleTokenProxy,blockchain/contracts/collected/MapleTokenProxy_0x643c4e15.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/MapleTokenProxy_0x643c4e15.sol:3:1: Error: Expected pragma, import directive or contract/interface/library definition.
{{
^
"
SMT,blockchain/contracts/collected/SMT_0x55F93985.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/SMT_0x55F93985.sol:12:47: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
    function balanceOf(address _owner) public constant returns (uint256 balance);
                                              ^------^
blockchain/contracts/collected/SMT_0x55F93985.sol:36:65: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
    function allowance(address _owner, address _spender) public constant returns (uint256 remaining);
                                                                ^------^
blockchain/contracts/collected/SMT_0x55F93985.sol:154:47: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
    function balanceOf(address _owner) public constant returns (uint256 balance) {
                                              ^------^
blockchain/contracts/collected/SMT_0x55F93985.sol:164:65: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
    function allowance(address _owner, address _spender) public constant returns (uint256 remaining) {
                                                                ^------^
blockchain/contracts/collected/SMT_0x55F93985.sol:252:45: Error: The state mutability modifier ""constant"" was removed in version 0.5.0. Use ""view"" or ""pure"" instead.
    function getNonce(address _addr) public constant returns (uint256){
                                            ^------^
"
VSP,blockchain/contracts/collected/VSP_0x1b40183e.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/VSP_0x1b40183e.sol:17:1: Error: Expected pragma, import directive or contract/interface/library definition.
abstract contract Context {
^------^
"
TORN,blockchain/contracts/collected/TORN_0x77777fed.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/TORN_0x77777fed.sol:108:1: Error: Expected pragma, import directive or contract/interface/library definition.
abstract contract Context {
^------^
"
SwapRouter,blockchain/contracts/collected/SwapRouter_0xE592427A.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/SwapRouter_0xE592427A.sol:3:1: Error: Expected pragma, import directive or contract/interface/library definition.
{{
^
"
StargateToken,blockchain/contracts/collected/StargateToken_0xaf5191b0.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/StargateToken_0xaf5191b0.sol:3:1: Error: Expected pragma, import directive or contract/interface/library definition.
{{
^
"
RSR,blockchain/contracts/collected/RSR_0x320623b8.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/RSR_0x320623b8.sol:3:1: Error: Expected pragma, import directive or contract/interface/library definition.
{{
^
"
AggregationRouterV3,blockchain/contracts/collected/AggregationRouterV3_0x11111112.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/AggregationRouterV3_0x11111112.sol:90:1: Error: Expected pragma, import directive or contract/interface/library definition.
abstract contract Context {
^------^
"
MasterChef,blockchain/contracts/collected/MasterChef_0xbD17B1ce.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/MasterChef_0xbD17B1ce.sol:302:42: Error: Expected ';' but got '{'
        (bool success, ) = recipient.call{ value: amount }("""");
                                         ^
"
TransparentUpgradeableProxy,blockchain/contracts/collected/TransparentUpgradeableProxy_0xC4441c2B.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/TransparentUpgradeableProxy_0xC4441c2B.sol:3:1: Error: Expected pragma, import directive or contract/interface/library definition.
{{
^
"
AdminUpgradeabilityProxy,blockchain/contracts/collected/AdminUpgradeabilityProxy_0xCC4304A3.sol,False,False,False,False,0,0,0,60,8,6,2,0,4,
ConnextERC20,blockchain/contracts/collected/ConnextERC20_0xfe67a445.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/ConnextERC20_0xfe67a445.sol:3:1: Error: Expected pragma, import directive or contract/interface/library definition.
{{
^
"
Stader,blockchain/contracts/collected/Stader_0x30d20208.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/Stader_0x30d20208.sol:3:1: Error: Expected pragma, import directive or contract/interface/library definition.
{{
^
"
PepeToken,blockchain/contracts/collected/PepeToken_0x69825081.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,"Invalid compilation: 
Invalid solc compilation blockchain/contracts/collected/PepeToken_0x69825081.sol:20:1: Error: Expected pragma, import directive or contract/interface/library definition.
abstract contract Context {
^------^
"
