contract_name,file_path,has_reentrancy,has_access_control_issues,has_timestamp_dependency,has_unchecked_call,high_severity_count,medium_severity_count,low_severity_count,num_functions,num_external_calls,num_state_vars,num_modifiers,max_cyclomatic_complexity,num_low_level_calls,failure_reason,error_message
FLOKI,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/FLOKI_0xcf0c122c,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin/contracts/token/ERC20/IERC20.sol"" not found: File not found.
 --> blockchain/contracts/collected/FLOKI_0xcf0c122c/Floki.sol:4:1:
  |
4 | import ""@openzeppelin/contracts/token/ERC20/IERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/access/Ownable.sol"" not found: File not found.
 --> blockchain/contracts/collected/FLOKI_0xcf0c122c/Floki.sol:5:1:
  |
5 | import ""@openzeppelin/contracts/access/Ownable.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/collected/FLOKI_0xcf0c122c/governance/IGovernanceToken.sol"" not found: File not found.
 --> blockchain/contracts/collected/FLOKI_0xcf0c122c/Floki.sol:7:1:
  |
7 | import ""./governance/IGovernanceToken.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/collected/FLOKI_0xcf0c122c/tax/ITaxHandler.sol"" not found: File not found.
 --> blockchain/contracts/collected/FLOKI_0xcf0c122c/Floki.sol:8:1:
  |
8 | import ""./tax/ITaxHandler.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/collected/FLOKI_0xcf0c122c/treasury/ITreasuryHandler.sol"" not found: File not found.
 --> blockchain/contracts/collected/FLOKI_0xcf0c122c/Floki.sol:9:1:
  |
9 | import ""./treasury/ITreasuryHandler.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
Ondo,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/Ondo_0xfaba6f8e,False,False,True,False,0,2,16,23,3,15,1,14,0,,
PRL,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/PRL_0x6c0aecee,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin/contracts/token/ERC20/ERC20.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/PRL_0x6c0aecee/PRL.sol:4:1:
  |
4 | import { ERC20 } from ""@openzeppelin/contracts/token/ERC20/ERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/token/ERC20/extensions/ERC20Permit.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/PRL_0x6c0aecee/PRL.sol:5:1:
  |
5 | import { ERC20Permit } from ""@openzeppelin/contracts/token/ERC20/extensions/ERC20Permit.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
cvxRewardPool,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/cvxRewardPool_0xCF50b810.sol,True,False,True,True,0,4,79,22,51,22,1,10,0,,
NewGolemNetworkToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/NewGolemNetworkToken_0x7dd9c5cb.sol,False,False,True,False,0,0,16,5,4,7,0,3,0,,
StoxSmartToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/StoxSmartToken_0x006bea43.sol,True,False,True,False,2,5,84,2,0,0,0,1,0,,
Alchemist,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/Alchemist_0x88acdd2a,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin/contracts/token/ERC20/ERC20.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/Alchemist_0x88acdd2a/Alchemist.sol:6:1:
  |
6 | import {ERC20} from ""@openzeppelin/contracts/token/ERC20/ERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/token/ERC20/ERC20Burnable.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/Alchemist_0x88acdd2a/Alchemist.sol:7:1:
  |
7 | import {ERC20Burnable} from ""@openzeppelin/contracts/token/ERC20/ERC20Burnable.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/token/ERC20/ERC20Snapshot.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/Alchemist_0x88acdd2a/Alchemist.sol:8:1:
  |
8 | import {ERC20Snapshot} from ""@openzeppelin/contracts/token/ERC20/ERC20Snapshot.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/drafts/ERC20Permit.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/Alchemist_0x88acdd2a/Alchemist.sol:9:1:
  |
9 | import {ERC20Permit} from ""@openzeppelin/contracts/drafts/ERC20Permit.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/utils/EnumerableSet.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/Alchemist_0x88acdd2a/TimelockConfig.sol:5:1:
  |
5 | import {EnumerableSet} from ""@openzeppelin/contracts/utils/EnumerableSet.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
Sidus,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/Sidus_0x549020a9,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""ERC20.sol"" not found: File not found.
 --> blockchain/contracts/collected/Sidus_0x549020a9/SidusERC20.sol:5:1:
  |
5 | import ""ERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^

"
BeaconProxy,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/BeaconProxy_0x87931e7a.sol,False,False,False,True,0,1,22,5,5,1,0,3,0,,
LuaToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/LuaToken_0xb1f66997.sol,False,False,True,True,0,1,39,26,17,12,0,14,0,,
Omni,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/Omni_0x36e66fbb,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin/contracts/token/ERC20/ERC20.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/Omni_0x36e66fbb/Omni.sol:4:1:
  |
4 | import { ERC20 } from ""@openzeppelin/contracts/token/ERC20/ERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/token/ERC20/extensions/ERC20Permit.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/Omni_0x36e66fbb/Omni.sol:5:1:
  |
5 | import { ERC20Permit } from ""@openzeppelin/contracts/token/ERC20/extensions/ERC20Permit.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
Snow,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/Snow_0xfe9a29ab.sol,False,False,True,False,0,1,6,21,6,13,0,14,0,,
FiatTokenProxy,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/FiatTokenProxy_0xa0b86991.sol,False,False,False,True,0,3,14,1,0,0,0,1,0,,
Comp,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/Comp_0xc00e94cb.sol,False,False,True,False,0,1,5,20,3,12,0,14,0,,
VibeCoin,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/VibeCoin_0xe8ff5c9c.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,COMPILATION_ERROR,"Compilation error: Invalid compilation: 
Invalid solc compilation Error: Expected '{' but got 'constant'
  --> blockchain/contracts/collected/VibeCoin_0xe8ff5c9c.sol:25:40:
   |
25 |     function balanceOf(address _owner) constant returns (uint256 balance);
   |                                        ^^^^^^^^

"
RariToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/RariToken_0xfca59cd8.sol,False,False,False,False,0,0,12,5,0,4,0,1,0,,
CHIFI,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/CHIFI_0xE63684Bc.sol,False,False,True,True,0,1,47,7,5,2,1,3,0,,
VEN,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/VEN_0xd850942e.sol,True,False,True,False,1,3,50,16,24,7,0,5,0,,
LPStaking,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/LPStaking_0xb0d502e9,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin/contracts/utils/EnumerableSet.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/LPStaking_0xb0d502e9/LPStaking.sol:6:1:
  |
6 | import ""@openzeppelin/contracts/utils/EnumerableSet.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/access/Ownable.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/LPStaking_0xb0d502e9/LPStaking.sol:7:1:
  |
7 | import ""@openzeppelin/contracts/access/Ownable.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/token/ERC20/IERC20.sol"" not found: File not found.
  --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/LPStaking_0xb0d502e9/LPStaking.sol:11:1:
   |
11 | import ""@openzeppelin/contracts/token/ERC20/IERC20.sol"";
   | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/math/SafeMath.sol"" not found: File not found.
  --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/LPStaking_0xb0d502e9/LPStaking.sol:14:1:
   |
14 | import ""@openzeppelin/contracts/math/SafeMath.sol"";
   | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/token/ERC20/SafeERC20.sol"" not found: File not found.
  --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/LPStaking_0xb0d502e9/LPStaking.sol:15:1:
   |
15 | import ""@openzeppelin/contracts/token/ERC20/SafeERC20.sol"";
   | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/token/ERC20/ERC20.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/LPStaking_0xb0d502e9/OmnichainFungibleToken.sol:5:1:
  |
5 | import ""@openzeppelin/contracts/toke"
BundlesToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/BundlesToken_0x695f7755,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin/contracts/token/ERC20/ERC20.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/BundlesToken_0x695f7755/BundlesToken.sol:4:1:
  |
4 | import {ERC20} from ""@openzeppelin/contracts/token/ERC20/ERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/collected/BundlesToken_0x695f7755/interfaces/IAntfarmToken.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/BundlesToken_0x695f7755/BundlesToken.sol:5:1:
  |
5 | import {IAntfarmToken} from ""./interfaces/IAntfarmToken.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
YFI,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/YFI_0x0bc529c0.sol,False,False,False,True,0,0,21,5,0,2,0,1,0,,
Proxy,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/Proxy_0x25273948.sol,False,False,False,False,0,1,7,4,0,2,1,1,0,,
PremiaErc20,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/PremiaErc20_0x6399c842,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin/contracts/token/ERC20/ERC20.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/PremiaErc20_0x6399c842/ERC20Permit.sol:4:1:
  |
4 | import ""@openzeppelin/contracts/token/ERC20/ERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/utils/Counters.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/PremiaErc20_0x6399c842/ERC20Permit.sol:5:1:
  |
5 | import ""@openzeppelin/contracts/utils/Counters.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/PremiaErc20_0x6399c842/interface/IERC2612Permit.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/PremiaErc20_0x6399c842/ERC20Permit.sol:7:1:
  |
7 | import ""./interface/IERC2612Permit.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
LockProxy,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/LockProxy_0x250e7698.sol,True,True,False,True,2,1,100,12,16,4,1,3,0,,
PENDLE,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/PENDLE_0x80850712,True,False,True,True,0,2,48,28,19,31,0,14,0,,
SushiToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/SushiToken_0x6b359506.sol,False,False,True,True,0,1,35,12,5,6,0,14,0,,
Pool,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/Pool_0x0cec1a91,False,False,True,False,0,1,16,24,10,17,0,14,0,,
CSR,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/CSR_0x75ecb52e.sol,False,False,False,False,0,1,17,3,0,2,0,1,0,,
AcrossToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/AcrossToken_0x44108f02,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin/contracts/token/ERC20/ERC20.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/AcrossToken_0x44108f02/AcrossToken.sol:4:1:
  |
4 | import ""@openzeppelin/contracts/token/ERC20/ERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/access/Ownable.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/AcrossToken_0x44108f02/AcrossToken.sol:5:1:
  |
5 | import ""@openzeppelin/contracts/access/Ownable.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
KERNEL,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/KERNEL_0x3f80b1c5,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin/contracts/token/ERC20/ERC20.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/KERNEL_0x3f80b1c5/KERNEL.sol:4:1:
  |
4 | import { ERC20 } from ""@openzeppelin/contracts/token/ERC20/ERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/token/ERC20/extensions/ERC20Permit.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/KERNEL_0x3f80b1c5/KERNEL.sol:5:1:
  |
5 | import { ERC20Permit } from ""@openzeppelin/contracts/token/ERC20/extensions/ERC20Permit.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
KnitFinance,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/KnitFinance_0xEF534628,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin/contracts/token/ERC20/ERC20.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/KnitFinance_0xEF534628/KnitFinance.sol:5:1:
  |
5 | import ""@openzeppelin/contracts/token/ERC20/ERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/access/Ownable.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/KnitFinance_0xEF534628/KnitFinance.sol:6:1:
  |
6 | import ""@openzeppelin/contracts/access/Ownable.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
ApusClubToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/ApusClubToken_0x594daad7.sol,False,False,False,False,0,0,14,1,0,0,0,1,0,,
PEN,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/PEN_0x5ee3188a,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Warning: SPDX license identifier not provided in source file. Before publishing, consider adding a comment containing ""SPDX-License-Identifier: <SPDX-License>"" to each source file. Use ""SPDX-License-Identifier: UNLICENSED"" for non-open-source code. Please see https://spdx.org for more information.
--> blockchain/contracts/collected/PEN_0x5ee3188a/PEN.sol

Error: Source ""@openzeppelin/contracts/token/ERC20/ERC20.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/PEN_0x5ee3188a/PEN.sol:1:1:
  |
1 | import ""@openzeppelin/contracts/token/ERC20/ERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/token/ERC20/extensions/ERC20Burnable.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/PEN_0x5ee3188a/PEN.sol:2:1:
  |
2 | import ""@openzeppelin/contracts/token/ERC20/extensions/ERC20Burnable.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/token/ERC20/extensions/ERC20Permit.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/PEN_0x5ee3188a/PEN.sol:3:1:
  |
3 | import ""@openzeppelin/contracts/token/ERC20/extensions/ERC20Permit.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/collected/PEN_0x5ee3188a/shared/BasicAccessControl.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/PEN_0x5ee3188a/PEN.sol:4:1:
  |
4 | import ""./shared/BasicAccessControl.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Warning: SPDX license identifier not provided in source file. Before publishing, consider adding a comment containing ""SPDX-License-Identifier: <SPDX-License>"" to each source file. Use ""SPDX-Lice"
ERC1967Proxy,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/ERC1967Proxy_0xf88baf18,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""blockchain/contracts/collected/Proxy.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0xf88baf18/ERC1967Proxy.sol:5:1:
  |
5 | import ""../Proxy.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/collected/beacon/IBeacon.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0xf88baf18/ERC1967Upgrade.sol:5:1:
  |
5 | import ""../beacon/IBeacon.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/utils/Address.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0xf88baf18/ERC1967Upgrade.sol:6:1:
  |
6 | import ""../../utils/Address.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/utils/StorageSlot.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0xf88baf18/ERC1967Upgrade.sol:7:1:
  |
7 | import ""../../utils/StorageSlot.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
